comment_id,video_id,keyword,category,text,sentiment
UgwwJL5iqu9Qv9s5Mvt4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Sdh opung umur membuat opung bisa eror pikiran 😂,negatif
UgwkHcQCZ-HCsYFlrqV4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Pokoknya yg tuntutan penjaranya diatas 5 tahun..para tersangka harus berstatus tahanan pada saat sidang berlangsung.enak saja mau bebas.,netral
UgxD_a4QbNYpIRYtNQx4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Klau sema tidak turun Mau jadi apa Hukum Indonesia ,memalukan,ngomong Ham mantan Hakim ini ,pengalaman Rendah",negatif
Ugy3uD14_wL5c-or5_p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Dengerin tuh penjelasan yg akurat dari Professor.....jgn maen keluarin SEMA yg menguntungkan sepihak sazza......,netral
Ugw7dVjoiS77csybAmp4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"SANGAT CERDAS TUH PAK ARA ,MANTAN HAKIM PN ,ITU 👈 BARU ORG CERDAS 👍👍👍",netral
Ugz1kutK57LLVJqVfE54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"MAHFUD MD: jika politik rusak, hukum ikut rusak .....
Silakan Anda klik judul di atas di jendela YouTube ....",negatif
Ugy0EYSlXX-9OE1gpEJ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Tanggal 27 Agustus tifa harus bisa buktikan tuduhannya di sidang pengadilan,netral
Ugzkv-HMlEYZCS9HIsx4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Tunggu nanti penguasanya ganti rasakan para termul.,netral
Ugz89kfC0OEcQ5mS75p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Kami di Plosok desa ,,dgn kasus ijasa ini semua penegak hukum sudah rusak,,,,masa foto sja tidak bisa bedakan,,semua pakar hukum, semua penegak hukum ini semua ada titel,dan gelar,,kenapa sebuah foto sja tidak bisa bedakan,,,ini kami di Plosok desa angap,,,di kota2 besar banyak kampus,banyak guru2 besar,,penegak hukum,pakar2 ,kenapa semua sudah jadi bodoh semua",negatif
Ugy4MH4JXk_HD55pkB94AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Penjarakan saja roi dan tifa sudah muak  melihat kelakuannya,netral
UgzCmX036o0l5IzXcWF4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Gampang klu sdh berkas perkara sdh masuk pengadilan dan sdh diagendakan tanggal persidangan ya jangan mendaftar praperadilan,positif
UgyMX94w7yADF1KPasx4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Bismillah mas Roy ,dr tifa insyaallah doa kami selalu menyertai mu ,murah rejeki panjang umur",netral
Ugx93PK3eFaQoHB1_UF4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Rakyat pingin kejujuran dan kebenaran , sudah adilkah negara kita ini ?",netral
UgzuR9tGaJYItIHrciF4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Fokus ke pengujian ijazah palsu atau asli. Kalau asli ya tangkap yang memfitnah jika palsu tangkap juga yang melakukan atau menggunakan ijazah palsu.,netral
UgwqiMLJancc9Tzi41N4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Intinya kokok masalah fitnah izasah palsu,pencemaran nm baik dan penghasutan yg menimbulkan kgaduhan lwat media dan medsos",netral
Ugx2qvbzjYyFWygv-7l4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Infonesia ya begini,,,tidak akan pernah terungkap kebenaran yg hakiki",netral
UgyRqnTJGputrskxqj94AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Aturan jadi tidak permanen ketika ada kemasukan angin  Innalillahi Wa' Innaillaihi Raji'un...,netral
Ugybc2i90LB0r2PNwAt4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Manusia lsknattulloh yg membuat aturan demi melindungi yg slh dn menjerumuskan yg benar biadab sekali..TDK tkut mati manusia begini..nanti terasa klu  nyawa udh di kerongkongan...susah klu mti,negatif
Ugzsosr-iIOsdWlZqxN4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Itu baru mencerahkan penjelasan mantan hakim konstitusi..pajung perlu belajar lagi,netral
UgwZmcrzKCOmlCZmvW14AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Kalau terdawa terus terusan praperadilan terus kapan sidang nya ,semua sudah paham hukum dan semua orang2sudah sarjana hukum kok hukum di buat mainan,",netral
UgwCwA5UYofLVLwngNB4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Alhamdulillah akhirnya ada kepastian hukum, dan pokok perkara segera di sidangkan, jangan sampai hukum di buat dagelan oleh orang orang gila, mereka bisa melakukan seribu prapid, kemudian disidang kan, angap aja pak Jokowi bersalah biar mereka senang dan ijasah nya palsu, kemudian untuk menghindari hukuman pak Jokowi melakukan seribu prapid, satu kasus hukum menyita kepentingan hukum yang lain, mengeluarkan banyak energi dan biaya, rakyat di buat bingung dengan pendapat para pakar yang multi tafsir, akhirnya terus terjadi perdebatan, negri ini pengen maju, gak hanya berdebat  di ruang publik tanpa kepastian hukum yang jelas",netral
Ugzgl6K8jBBnDPwATlR4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Termul tdk bisa melihat persoalan secara jernih, yg meng-ulur²  waktu dan memoroskan anggaran itu bukan terdakwa yg mengajukan praperadilan tapi manusia pembohong yg tdk pernah mau segera menunjukkan ijazahnya di beberapa sidang perdata maupun sidang CLS ....",netral
Ugz3jD68yoXAWiOJ0K94AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Hukum itu harus adil ya??,netral
UgyCKEgx93FuU7MxqIJ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"MA harusnya jgn buru2, lihat dulu kasus apa yang lagi diproses.",netral
Ugzjy_07VOUmDmUmrxN4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kami sangat mendukung langkah yg di ambil MA❤❤❤,netral
UgwTtaxyYIdrLJDOOhB4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Tukang pitnah dan caci maki wajib dimasukan kandang,supaya sesama manusia dimuka bumi ini jangan sampai bebas saling pitnah dan caci maki",netral
UgzUdTZakp7DDtu9_1p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Dia itu bukan peneliti...hanya Kebencian yang dia punya.memfitnah orang seenak jidat.,netral
UgxqPSBRfoPrb19szi94AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Seharusnya kalo kasus sebelum terjadi uu baru,harusnya tetep pakai uu yg lama.",netral
UgyJ9i6z5S4RMQYFSwx4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Smoga mas roy dan bu tifa sehat selalu sabar serta menerima apapun keputusan hakim  , semoga kalian berdua lekas di tahan karna congor r fitnah kalian,",netral
UgwblMWo2tkDxClrOXR4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,SELALU KALO ADA MASALAH PERATURAN AKAN LAHIR. HUKUM TUMPUL KE BAWAH REFORMASI BERLALU SUDAH⁉️,netral
UgyZ-NRiQUVEKT1Zh954AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,mangkanya ikutin uu yang lama.ada uu baru di ikutin.sekarang ada sema apa salahnya..semua sah .mangkanya jadi masarakat ada sila2 sopan santun..biar di hormati..ajor dr prilaku sendri.,netral
UgwCPKj-Ot4y0i3BBCJ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Boleh adu argumen para pakar hukum, tapi nampak jelas kalau para tersangka ini tujuannya mengulur waktu dan menghindari pokok perkara apalagi roy panci sdh coar2 sampai 2029 akan terus prapid inikah hukum yg hebat dan adil untuk rakyat",netral
UgxRxL1sYwb62Rcu6oZ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kalau tidak akan disidang sudahin saja sudah muak lihatnya,netral
UgyenoYTt7lldwZ7PhB4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Hakim yang kalian percaya,netral
UgzQSMx9OjZtANBg3xB4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,rakyat pada umumnya pingin tau ijasah asli/palsu,netral
UgzZ7dtgcTFPzHkJU754AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Uji materi ke MK,netral
UgxB_Yr95n7P8Edc8it4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Yg lebi dulu itu bekas pokok perkara sudah di limpah kan,netral
UgzM9ECeQ9R_sp3n1c54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Ini pengalaman buruk bagi demokrasi di Indonesia orang biasa menjadi capres maupun cawapres akan di serang terus di fitnah terus beda dengan capres atau cawapres misalkan dari mantan TNI tifal ada yang berani menyerang,negatif
UgyKY-oeHLHZmpi54SV4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Gampang..tinggal buktikan penelitianmu Roy..jgn prapid2 terus..!   jgn pengecut...!,positif
UgygFBFhIgAy7UTS5Q14AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Buahahahhahaaha🤣🤣🤣wajah hukum di negriku😁😆😅🤣😂gk takut pengadilan akhirat😆😂🤣,netral
UgzzlM0eYaPHqGRPOfB4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,buat kubu tifa Klu bingung putusan SELA...wajib pelajari lagi isi KUHAP ttg apa itu SELA dan apa itu SURAT DAKWAAN BATAL DEMI HUKUM  menurut KUHAP BARU ....jangan MEMBODOHI MASYARAKAT dgn opini bahwa putusan SELA adalah akhir dari kasus tifa,netral
UgyYHek7Zyh7oL9AD_R4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Nah gitu donk,,bila prlu itu hakim bawahn nya pecat ajh bikin rusak hukum d negara kita ajh,,mana ada prapid smpe brjilid² smpe ratusan,,jangan mentang² orang brduit bisa brkuasa mempermainkan hukum,,jjur kita rakyat SDH muak melihat ini",negatif
Ugwx7E_KS3OwW9qcvR54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Semakin tak paham, semakin pusing dgn aturan hukum ini buang2 ENERGI... Jabatan sdh didapat dan sdh selesai...,mau apa lagi....??? 
lbh baik berkarya membangun/bikin drone/rudal,ruangan bawah tanah jika sewaktu2 terjadi invasi dr negara lain,dan hampir pasti negara yg kuat akan mencari mangsa baru penjajahan modern ingin menguasai Wilayahnya,pengaruhnya dan mengeruk hasil buminya... Lihat skrg perang yg terjadi perebutan apa...???",netral
UgytuHyR9Hd1dRTyVod4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Hukum ko bisa di rubah rubah semau sendiri.. 
Klo begitu  apa bedanya dengan Hukum Rimba..",netral
UgzYHs7dWyWKFbs7--54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Semakin jijik aj sy lihat keadilan di negri ini....,netral
UgyFZpn_UjZKEWHv2XZ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Kata dokter tifa blang tidak takut msuk penjara, kok malah takut bersidang ke pengadiln,",netral
Ugy8VD2y1tBCnREelgh4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Kalau mau melawan tepatnya di sidang pokok... Ngapain prapid, mau smp punya cucu.... 😂😂",netral
Ugx5s4Nvkh2BNYdFcP54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Maju ke pokok perkara dengan perkara perkara yang ""sesuai"" bukan maju dengan ""pasal selundupan"". 
Itu yang dicari Pak Roy dan dr Tifa.

Yang simple begini TERMUL susah sekali memahami. Selain IQ mereka memang serendah itu (Anggota kolam 78), tapi memang mereka ini Bebal!! 
Akan selalu bilang : ""kalo berani maju aja, ga usah propad prapid"". Tapi mereka ga mau ngerti inti pokok perkara nya apa. Ya mirip si Pajung ini, kasus nya apa yang di omongin apa .",negatif
Ugzw49iJTpj92EMssXN4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kita berharap drama negara judul ** Ijasah ** segera selesai tidak ada uang Milyaran  melayang terus mawut tidak genah. !!,netral
UgxTD5xQBUuasoY6s1p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Segera penjarakan tifa dan panci,netral
UgwTY6rafcszHGgO6lB4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Siapa yg fitnah dia yg kecebur...😅😅😅.,bravo Roy panci dan tipeng siap di penjara lama nih",netral
UgwnynrmWhgxMJ4M9aJ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Tepat sekali bagi orang yg sengaja mempermainkan hukum,netral
UgzTnw4lyQRs02G9DnV4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Hanya orang cerdas yg Pro Termul,,,
Keledung bela tukang fitnah ,, tukang hina ,,gak Ada akal nya ,, 
 Roy & pengacara ngomong Nyeroco,,,  gak ada Etika,",netral
UgxvcnfYKHRWKMHMxi54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Drama residivis pakai penompang leher juga kursi roda bakal di mulai😂😂,netral
UgwiFufLLr5BsQaZZmt4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Adilkah negara kita?,netral
Ugyv6g2oYSIkJmQndQt4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kerja2 pihak yg berwenang  ngapain  aja mengurus hal sepele saja bertahun2 tak selese pantas saja korupsi susah di Brantas di NKRI ini karna aparat2nya tak punya kualitas,negatif
UgylpnGjRje_V7CT3K54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,sema menguntungkan geng solo ..,netral
UgwAflNvasTIg-s0Act4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,KEPUTUSAN SEMA 3 DARI MAKAMAH AGUNG INI DIBAWAH UU DAN PERLU DIGUGAT DI MAKAMAH KONSTITUSI ...!!!,netral
UgzSqDs3TAnJrQYlJLt4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,KALO masalah maling ayam aja langsung di exskusi...tapi masalah si tifa ini udah ketauan salah tapi ga mau di hukum...ini hukum yg ga adil ...udah di biyayai negara lagi...hedeh..enak banget ya..,netral
Ugxsbk_Vk2xTv0YILmV4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"mas Roy dan dr tifa ,kami percaya sama anda berdua ,ilmu anda berguna bagi orang. anyak",netral
Ugy0XfqE30EYCncp9OJ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,awalnya dibuat susah,negatif
UgyGIkR-FQzBAN-Z6ol4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Sabar sampai mereka semua yang terdakwa akhirnya bisa bebas demi hukum semua....prapid saja terus sampai habis waktunya.....ga usah bicara sidiang, diuji semua pasal tiduhan...lalu bebas demi hukum....makin jauh undang2 perampasan aset dan hukuman mati buat koruptor....capekkkk",netral
Ugw-QVtIbqdL8GUB-8J4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Geng solo harus di lawan, pengadilan rakyat, rakyat hrs bergerak",netral
UgwyHEnXnNqAvVmNdyp4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"gak lama mengikuti kasus ini , akan tetapi semua berita pro & kontra ini aku menyimak baik sampe ke pokok perkara ,, 
hanya saja mnurut saya pokok perkara tidak menyasar ke pembuktian ijazah palsu / asli , melainkan  tujuan fakta ke fitnah & pencemaran nama baik (memenjarakan)",netral
Ugy_r_mBp2bnFdJ6okd4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"tdk ada penyelesaian kasus ijazah palsu ini pasti semakin banyak yg akan buat ijazah palsu . undang undangnya hebat luar biasa, dimata hukum semua sama apanya yang sama , yg sama di mata hukum bila sudah mati , di mata malaikat sama tdk ada itu raja di bedakan ,tdk ada sama sama di gebukin oleh malaikat",netral
UgxHEKzU5QH27EUctUV4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kl takut ya di tunda2 lah 😂,netral
UgwWDWGJjD5Xloarm0R4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Saya, tidak sependapat dgn narasinya pak Maruar, menurut beliau kita harus bersabar dan beliau mengatakan inilah konsekwensi hukum yg baru dibiarkan ,biar peraperadilan ber ulang -ulang untuk memenuhi hak seseorang jadi hal ini tidak sesuai dgn   substansi hukum yg biaya murah dan berkeadilan dari kedua pihak.",netral
UgxK-HRuilm8A5zBhb14AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Biar saja dulu dagelan lucu ini  berlangsung, kan senang senang nya memainkan dagelan lucu ini,, nanti kalau lidah nya sudah kaku, dia berhenti dengan sendirinya 😊😊😊....",netral
UgwL0-fUWYMnXDFABtp4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Ws dekat penjar a pradd,  menghidar ,sidang pokok, olor2 sidang akal2an tok,",netral
UgxglIF9hrSzNK0AqOx4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kasihan KiHajar Dewantara yg ingin memajukan pendidikan di negara tercinta Indonesia dihancurkan oleh orang yg tidak bertanggung jawab!!!!!,netral
Ugz4lXenrHNUBzSddH14AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Suatu ke kebiasaan itu harus di cegah secepatnya.
Jdi saya pikir sdh tepat langkah MA.
Nnti soal berdiskusi itu soal ke dua,ttpi harus ada pembatasan,katika hukum menemukan jln yg pasti,saya pikir ini kali pertama dalam uud yg baru.jdi tidak masalh.
Emang indonesia itu negara yg kadang2 juga jdi.😂",netral
Ugxq2OdNI43rTEdXfDZ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Tinggal nunggu masuk hotelnya saja itu,netral
UgyxtKamBVzi0b3Abhh4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kelihatan jelas sekali keputusan ini untuk siapa yg diuntungkan,netral
UgyXafaUfnPXZYz_68p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"MA.. arogan ingin mengubur undang-undang/konstitusi ingin memakai Surat edaran 
sebagai  pe.njegalan undang undang hukum,apakah yg disebut negara hukum apakah  Surat edaran
 dari pejabat MA",netral
UgznvWtl3MrLUsOX__N4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Jaga tifa dan Roy biar tidak kabur wkwkwkkw,netral
UgwXbn7kqy8Xp9Yt9VF4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Hutang Budi atau rayuan apa MA kok bisa berubah2 hukum ini.APA SUSAHNYA,APA RUGINYA TINGAL TUNJUKIN AJA IJAZAHNYA DH SLESAI.NGAPAIN LAMA2 KAYAK GINI,GIMANA NEGARA INI YG BIKIN MASALAH INI KARNA NGX DILIHATKAN IJAZAHNYA.MASIH BANYAK MASALAH YG LEBIH BAIK LEBIH BAGUS YG DI PERBAIKI.MASLAH IJAZAH AJA BEGINI RIBETNYA DI NEGRI INI",positif
Ugwqb9gj4Zdwek2KX0p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Mantap memang penjelasan Pak David Pajung ini,,, jelas dan berbobot karena paham akan aturan",positif
UgxaVcQlL6Mym_6sDpd4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Mantap ttp jngan hnx buat dokter tipa ttp buat semuax termasuk korupsi,netral
Ugy8VihMisNKccaDMcN4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Gara gara Roy Suryo jadi kasian tifa..,netral
UgwoNMK8qXPHZ9lbU0N4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Sangat disayangankan termul yg tdk belajar belakang pendidikan hukum diundang unt memberi pendapat hukum, ini berbahaya bisa menyasatkan publik bukankan media masa bertanggung jawab atas penyediaan  informasi  yg mendidik bagi publik ...",netral
UgyLPNUP7jLpuzwTn8N4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Komentar komentarnya nampak jelas
Mana yang benar benar nyimak dan mengerti 
Mana yang hanya nyimak dengan kebencian",netral
Ugwy-1r0UNPTIPe57Vh4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"KLO SEMA GK d keluarkan, Roy panci akan prapid sampai 2029, kpan kelarnya kasus ini,",netral
UgxyewODuQ_1RT93zR94AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Hukum di negeri Konoha semua bisa di rubah atas pesanan mantan penguasa pemilik ijazah palsu.,netral
UgwuzCQWu3pqRK70v1l4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"hapus prapid, langsung masuk ke sidang pokok perkara, biar tegas, prapid banyak di salah gunakan, contohnya si panci-tipa, awal sombong gak butuh prapid, eeh malah prapid di main² kan.",netral
UgxLhDMOZ6PEIm1DA2Z4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Semoga aja para penegak hukum yg zholim segera dpt azab dari Allah SWT,",netral
UgxkyuAXf06EQ_YPMRl4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Sebagai rakyat kecil heran kenapa pak Jokowi yg sudah byk berbuat baik buat negara ini dijadikan buli Bulian ramai"" diserang ramai"" ... Apa ga pada takut ya sama balasan Tuhan YME yg memiliki kerajaan raksasa sejagat antero penguasa Tunggal...  Yang memiliki Hak Tunggal Hidup Mati semua mahkluk hidup... Mikiiiiiirrrr",netral
UgyVpbUg0fto4eP1MPh4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Acara ini lebih enak disimak, dan bisa diambil clue kesimpulannya👉 daripada program rakyat bersuara yang berkenaan dengan topik ini😂😂😂yang gaduh bebas bicara seperti tak ada adab aturan bicaranya 🤣🤣🤣🤣",netral
Ugxvf8m2dOSLi_3zC3Z4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,sadar atau tidak jurusan Hukum di obok-obok oleh jurusan Kehutanan....,netral
UgwnEmWm-LffRwGD7EV4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"TV ONE MENFHADIRKAN. PRAKTISI HUKUM KURANG INDEPENDENT SEHINGGA PENJELADAN KE KITA KURANG BERIMBANG DAN MENDIDIK

TV ONE PUN MENIKMATI PENJELASAN PRAKTISI HUKUM KURANG BERIMBANG DAN KURANG MENDIDIK",netral
Ugz9XGPx1HhCDhbB31V4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Maruarar ini nglantur udh ujur jadi gagal otak .. SEMA-MA itu kan utk mengatur kesimpangsiuran .. koplak,negatif
Ugz-5p2T45dHGE56JQZ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,"Si dapid ini memang penghayal sekaligus pendongeng 
Diundang ke acara talkshow hanya untuk jadi bahan hujatan saja. 😂",netral
UgyyffE9SmhA0rpRgkl4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Lebih dari 290jt warga Konoha bisa kalah sama satu keluarga.,netral
Ugw5ScbNnVsJq5iOorJ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Sebagai bangsa SDH muak dg ulah Panci. Kenapa masih ada yg mau bela2in. Kapan ada kepastian hukum klu mau prapid trs menerus? Begitu kok berani nantang kebenaran. SDH sidang aja biar sgra ada kepastian hukum.,netral
UgxNEzSyhVRMMOEqGyZ4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,berarti ma hrs di ganti kr. n langgar uu,netral
UgzxIGjTryqsNO-9EZ54AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Tipa harus di penjara 15 tahun,netral
UgwwepLSKjTQk0d9A8p4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,MA jadi ikut ikutan mentalnya menipu 😂,netral
Ugz2yGjdKDkRntd0v_B4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,Kes itu apa ya😅,netral
Ugxr83e9fJ7sUe0Wvtx4AaABAg,7ACZQcnIiPg,putusan Mahkamah Agung,institusional,gawat UU KUHP 2026 ternyata untuk menyelamatkan para koruptor yg di lakukan DPR makanya cepat di syahkan UU KUHP 2026 ini.sementara UU Perampasan aset koruptor DPR msh di undur krn alasan yg dibuat krn melanggar HAM. padahal para koruptor itu sdh melanggar HAM.Pikirrrr,netral
